1,20,17,77,2,79,86,72,2,99,98,96,2,51,99,43,1,70,51,30,1,60,14,24,2,66,51,20,2,75,84,84,1,22,10,92,1,17,25,73,2,95,86,87,2,51,51,30,1,73,3,34,2,80,99,66,2,97,51,51,1,26,51,24,1,5,10,89,2,84,86,89,2,73,94,80,1,73,3,51,1,25,26,76,2,79,51,51,2,78,82,86,1,10,13,87,1,98,2,100,2,72,92,98,2,51,60,13,2,19,51,51,1,14,16,65,2,34,89,32,1,20,16,83,1,21,22,72,2,95,95,95,1,5,7,87,2,80,86,84,2,100,100,88,1,51,51,65,1,65,11,66,1,30,4,72,1,64,4,62,1,51,34,15,1,61,35,10,1,51,51,7,1,74,16,19,1,6,0,99,1,3,1,100,2,72,88,58,2,58,60,60,1,2,5,72,2,74,77,59,1,51,51,13,2,86,89,80,2,95,94,94,2,86,87,29,1,26,51,12,1,51,51,17,1,3,2,51,2,78,97,22,2,83,92,36,1,20,3,74,1,7,9,81,1,7,2,90,1,64,8,54,1,66,51,20,1,60,5,28,2,51,51,10,1,19,19,15,2,81,98,35,1,75,6,84,1,51,51,68,1,23,4,79,2,84,51,51,1,57,29,10,1,51,51,65,2,94,83,92,1,51,51,7,2,99,100,83,1,49,51,10,1,51,30,3,1,9,4,51,1,13,12,15,2,66,51,9,1,71,51,75,1,80,27,71,1,59,51,62,2,51,51,69,2,84,87,88,1,17,0,64,1,73,1,81,1,70,22,81,1,59,51,83,1,14,21,88,1,51,51,51,2,88,100,95,1,72,10,96,1,7,0,92,1,73,51,60,2,95,100,92,1,16,0,71,1,51,51,12
2,80,97,82,2,79,91,92,2,91,90,95,2,72,93,98,1,34,23,36,2,70,80,80,2,87,91,83,2,86,96,84,2,80,87,98,1,13,8,87,2,96,96,93,2,77,81,83,1,17,11,72,2,82,74,76,1,12,6,65,1,33,33,41,2,62,56,56,1,25,25,73,2,92,92,91,2,61,67,76,1,3,1,94,2,86,86,89,2,92,94,93,1,28,25,60,1,0,2,89,1,2,3,83,1,51,51,51,2,57,57,56,2,71,67,76,2,60,60,64,2,79,84,79,1,25,23,77,2,88,100,90,1,12,8,69,2,92,93,93,2,94,96,97,2,85,87,90,1,6,3,63,1,13,14,47,2,83,83,83,1,27,33,41,1,6,6,62,1,19,32,39,2,90,91,92,2,95,98,98,1,2,1,64,2,78,84,84,1,21,22,38,1,41,42,45,2,69,69,77,1,41,42,45,2,94,98,97,2,97,97,96,2,88,96,92,1,31,22,41,2,56,55,54,1,29,31,45,2,81,85,85,1,25,28,34,2,86,92,91,1,11,22,69,1,15,15,36,2,67,64,63,2,85,88,82,2,76,74,77,1,24,26,33,1,42,45,47,2,94,95,94,1,34,33,40,1,22,17,57,1,29,29,45,1,34,40,40,1,35,37,42,2,68,64,61,2,93,94,94,2,72,72,72,2,67,68,67,2,67,67,68,1,19,17,65,1,9,7,73,2,81,82,86,2,85,90,85,2,73,73,76,2,75,75,76,2,55,53,54,1,35,25,42,2,72,72,71,1,26,28,34,1,21,33,32,1,33,18,33,2,84,85,87,1,38,37,54,1,24,36,41,2,66,67,72,2,90,92,93,1,10,5,80,2,61,59,59,2,88,91,91,1,20,10,77,1,40,43,43
2,75,75,80,2,67,62,69,1,63,69,66,2,61,69,70,1,63,69,65,1,65,62,76,1,69,67,73,2,65,70,70,2,71,76,74,1,64,64,67,2,67,72,68,2,65,65,72,2,62,64,71,1,62,66,64,2,61,58,64,2,61,63,65,2,61,70,68,2,62,66,64,1,62,70,67,2,63,61,65,2,58,61,60,1,61,67,68,2,63,70,64,2,61,65,62,2,63,61,66,1,66,62,62,2,65,61,66,1,68,67,65,1,62,67,78,2,62,72,72,2,70,67,67,2,73,68,67,1,67,69,65,1,71,66,69,2,63,59,71,2,69,64,67,1,73,81,76,2,72,67,76,2,73,69,67,1,70,67,72,2,79,72,75,2,70,71,69,1,74,69,73,2,74,67,74,1,79,71,88,2,74,87,75,1,84,81,82,1,78,73,80,2,73,67,77,2,78,69,77,1,82,75,82,2,75,81,84,1,80,83,80,2,74,84,75,2,81,80,87,1,76,86,83,2,83,81,82,2,70,77,77,2,76,83,79,1,74,83,75,2,78,84,79,2,80,74,86,2,78,76,86,2,79,70,86,1,76,77,82,2,81,77,85,2,76,71,75,2,86,73,86,2,84,76,84,1,84,77,83,2,80,72,84,2,75,88,90,2,85,88,82,1,80,90,80,2,73,81,83,2,78,93,84,2,87,80,92,1,82,93,81,2,89,82,89,2,83,81,93,1,89,91,91,1,80,89,81,2,74,85,87,2,68,85,90,1,70,87,84,2,66,80,80,2,59,83,74,2,74,80,76,2,70,82,78,1,74,82,90,1,78,74,83,2,70,85,82,2,73,84,74,1,71,84,75,2,66,76,80,2,87,80,86,1,82,82,82,2,75,86,76,2,79,72,87,1,81,78,91
2,75,100,91,2,58,90,55,2,93,75,85,2,76,75,50,1,28,5,37,2,98,97,99,2,79,90,77,2,62,90,54,1,50,50,50,1,9,80,91,2,64,85,56,2,90,80,90,2,59,81,65,2,90,90,97,2,91,99,96,1,42,35,50,2,43,50,50,2,65,71,70,2,71,80,75,1,36,50,40,1,14,3,4,1,56,31,63,2,70,70,70,1,40,50,50,1,5,1,3,2,65,72,65,2,50,50,50,1,50,33,50,2,71,86,65,2,38,64,50,2,57,66,56,2,16,50,28,2,96,99,99,1,59,43,58,2,58,81,57,2,99,100,100,1,59,57,60,1,19,8,16,1,33,0,35,2,43,76,50,2,63,82,72,2,54,74,58,2,50,61,50,1,81,50,70,2,100,100,100,1,43,7,38,2,71,95,78,2,76,50,73,2,70,77,62,2,34,63,46,1,41,50,50,2,100,100,100,2,96,100,96,2,57,88,59,2,50,55,58,1,50,50,50,1,36,43,40,2,26,76,33,2,55,69,60,2,62,67,65,2,71,96,76,1,50,46,50,1,65,50,62,2,70,56,73,2,57,50,50,2,50,63,50,1,42,19,51,2,63,100,60,1,37,3,38,1,13,0,10,1,6,2,5,1,50,44,50,1,50,50,50,2,95,91,98,2,92,100,99,2,54,58,54,2,57,50,57,2,69,85,77,1,26,9,23,1,3,0,2,2,42,50,50,2,40,67,38,2,97,97,98,2,82,87,81,2,50,50,50,2,55,100,79,2,68,100,81,2,86,100,86,1,61,43,57,1,2,1,2,1,42,45,44,1,19,9,14,1,51,43,50,1,50,47,50,2,98,94,98,1,25,0,7,2,94,96,97,2,100,100,100,2,73,81,81,2,69,90,75
2,92,91,94,2,90,90,92,2,88,93,92,2,92,91,98,2,87,93,95,2,94,95,96,2,92,97,93,2,89,95,95,1,23,29,18,2,98,96,97,2,100,97,100,2,93,95,99,1,12,12,19,2,90,93,93,2,90,92,91,2,87,88,91,1,26,30,28,2,89,89,84,2,88,92,90,1,19,17,25,2,87,94,89,1,15,22,20,2,94,96,96,1,22,23,24,2,89,89,92,2,93,93,91,1,17,20,24,2,92,90,94,1,24,25,30,2,90,87,84,1,16,24,25,2,89,84,90,2,91,90,89,2,92,89,92,2,89,93,90,2,90,92,94,1,21,33,28,2,92,85,90,2,89,85,86,2,92,89,92,1,21,19,19,1,20,28,26,2,83,89,88,2,91,89,88,2,92,90,93,2,94,87,90,2,95,91,95,2,97,92,93,1,17,23,24,2,89,91,91,2,96,92,92,2,90,88,92,2,94,94,94,1,18,22,23,2,86,92,88,1,20,18,21,2,85,86,89,2,86,90,90,1,32,26,25,2,91,89,90,1,21,26,24,2,91,90,90,2,89,91,93,2,87,89,93,2,91,89,92,1,17,18,24,1,15,17,18,2,93,91,90,2,91,91,92,1,10,17,20,2,93,88,90,1,18,19,21,1,19,17,18,2,87,86,91,2,86,89,91,1,13,19,22,1,18,29,33,2,86,88,91,2,90,91,89,1,11,21,26,2,90,88,86,2,93,92,89,1,16,25,23,1,19,32,26,2,92,90,87,1,24,35,31,2,86,85,88,2,92,87,88,1,25,32,32,1,24,28,23,1,19,18,22,1,20,23,24,2,87,86,87,2,81,89,89,2,91,91,91,2,90,87,87,1,18,20,25,2,86,88,88,2,89,88,93,2,86,85,94
2,85,100,81,2,67,100,97,2,100,100,100,2,88,100,92,1,35,0,37,2,100,100,90,1,75,0,36,2,55,85,55,2,80,100,65,1,30,20,43,2,83,83,67,1,16,0,14,1,76,100,69,2,86,100,96,2,100,100,100,2,70,100,70,1,47,1,44,2,63,70,61,2,90,100,92,1,58,33,55,1,36,0,41,2,59,100,67,1,38,0,23,1,40,0,45,1,0,0,0,2,53,69,53,1,56,0,55,2,54,90,56,2,83,100,85,2,62,100,62,1,61,0,55,2,53,100,53,2,76,100,85,1,35,0,22,2,69,100,79,2,100,100,100,2,57,58,55,1,3,0,6,1,38,0,35,2,74,92,80,1,55,21,56,2,46,100,53,2,74,100,80,2,82,79,83,2,92,81,90,1,19,0,8,1,76,0,48,2,68,85,78,1,32,0,17,1,61,0,46,1,53,0,53,2,91,100,91,2,83,100,91,2,76,100,80,2,53,93,53,2,54,100,62,2,55,66,59,2,88,100,86,2,64,100,68,2,71,82,71,2,59,70,68,1,54,100,65,2,69,72,72,2,69,100,72,1,58,0,55,1,55,6,54,1,42,0,40,2,70,100,78,1,53,20,53,1,30,0,32,1,2,0,4,2,51,100,53,1,58,0,53,1,53,20,54,2,0,0,0,2,71,100,86,2,85,100,91,1,53,0,55,1,5,0,4,1,8,0,5,2,61,100,88,1,55,0,55,1,54,26,53,1,55,47,53,2,97,99,97,1,46,0,47,2,59,100,61,1,46,40,47,1,57,6,57,2,61,100,59,2,87,84,88,1,45,34,46,2,58,55,59,2,77,100,82,1,55,2,54,1,4,0,1,2,96,98,96,2,100,100,100,1,33,6,31,1,58,0,51
2,71,100,70,2,81,100,90,2,91,99,91,1,81,51,82,1,11,100,92,1,72,0,67,2,97,50,86,1,84,0,87,1,36,10,51,1,1,2,5,2,99,97,97,1,49,30,50,1,21,0,29,2,82,100,77,2,100,100,100,2,51,51,51,2,88,50,78,2,96,97,96,2,100,100,100,2,91,100,94,1,7,0,6,1,67,20,67,2,73,50,71,1,75,50,73,1,15,0,11,2,72,100,82,2,91,100,94,2,73,50,80,2,91,100,93,2,80,50,79,2,84,75,88,1,70,50,79,2,88,100,92,1,49,20,66,2,94,100,93,2,100,100,100,1,51,10,66,1,0,0,0,1,0,0,0,2,85,100,88,2,88,100,90,2,51,100,58,2,70,50,76,2,95,80,93,2,99,100,97,1,11,0,6,2,91,100,95,2,72,81,76,2,98,100,98,2,81,100,86,2,51,51,51,2,51,100,51,2,51,100,51,2,51,100,51,2,51,51,51,1,51,51,51,1,51,51,51,2,51,51,51,1,51,51,51,2,51,68,51,2,51,68,51,1,27,0,29,2,67,86,70,2,51,100,51,1,51,51,51,2,51,51,51,1,51,20,51,2,95,100,94,1,28,0,20,1,29,0,19,1,29,0,21,2,51,83,51,2,51,51,51,2,51,51,51,2,90,97,93,2,83,92,86,2,51,51,51,2,64,86,71,1,18,0,19,1,8,1,16,2,72,88,74,2,69,80,70,2,100,100,100,2,51,51,51,2,51,51,51,1,51,18,51,2,51,51,51,1,51,17,51,1,51,0,51,2,51,0,51,2,51,51,51,1,10,0,13,1,32,0,31,2,84,100,85,2,96,100,94,1,51,0,51,2,86,59,81,2,100,100,100,1,0,0,0,2,51,51,51
1,21,20,75,2,81,85,81,1,17,14,62,2,81,71,62,2,77,66,70,2,87,88,66,2,81,70,61,1,26,17,23,1,28,51,37,1,26,45,34,2,78,73,67,1,23,28,37,2,68,81,73,2,89,87,92,2,81,86,76,1,22,33,26,1,12,19,17,2,56,54,25,2,67,83,57,2,78,88,59,1,7,18,74,2,82,77,78,2,89,85,75,1,19,25,19,1,4,6,33,2,78,74,72,1,13,21,22,2,83,72,61,2,83,74,77,2,84,71,80,2,69,86,70,1,13,27,14,2,82,71,71,1,5,16,11,2,83,70,74,2,79,88,76,2,73,82,73,2,82,76,82,1,9,24,31,2,81,73,84,1,25,10,24,2,82,75,66,2,71,79,65,2,77,84,72,2,81,65,64,1,13,21,17,2,60,56,26,2,64,51,59,1,14,51,18,2,62,56,58,1,21,31,20,2,73,62,68,1,17,25,10,2,70,82,70,1,20,14,25,2,69,51,68,1,28,44,22,2,80,75,86,2,82,74,82,1,33,51,30,2,67,61,69,1,15,18,10,2,85,74,83,1,15,25,18,1,26,13,20,1,22,51,23,1,20,51,36,2,87,71,81,2,72,60,50,1,17,51,28,1,21,25,20,1,23,51,17,1,7,11,31,1,10,49,29,2,69,78,64,1,17,51,11,2,59,51,57,1,25,12,15,1,13,51,17,1,21,51,12,2,58,55,65,1,22,6,61,2,81,79,84,2,63,51,62,2,73,59,62,1,28,51,29,2,80,64,77,1,10,6,41,2,74,51,57,2,91,86,88,2,93,81,85,1,13,21,30,1,13,51,26,2,92,80,89,2,88,75,86,1,11,22,17,2,77,71,76,2,88,79,83,1,20,17,17,1,24,51,28
2,90,82,91,2,86,82,91,2,79,86,72,2,86,86,78,2,79,91,73,2,82,92,85,2,81,87,79,2,72,79,74,2,76,86,79,1,59,64,66,2,69,79,69,2,70,84,70,2,72,86,78,2,82,78,92,2,83,80,77,2,71,83,89,2,75,79,81,2,74,80,88,2,80,76,91,2,76,75,86,2,80,80,72,2,74,89,82,2,78,89,79,1,76,88,77,2,73,87,80,2,76,88,79,1,82,88,84,2,74,88,81,2,82,79,96,2,77,86,75,2,79,75,83,1,82,84,73,2,76,79,76,2,76,89,78,2,77,76,78,2,70,81,73,2,71,89,78,2,86,80,88,1,81,74,85,2,84,80,90,1,74,84,88,2,81,79,84,2,79,72,86,1,76,70,79,2,74,73,86,2,73,86,76,2,74,84,77,1,73,79,82,2,78,88,81,1,82,73,91,2,77,75,88,2,85,79,89,1,71,84,76,2,80,70,81,2,72,88,77,2,78,76,86,1,83,74,87,2,69,82,65,2,82,79,91,1,84,71,90,1,76,84,77,2,86,81,87,1,78,73,89,1,75,90,74,1,82,81,94,2,89,80,93,1,86,83,96,1,70,86,71,2,68,90,77,2,82,75,93,1,78,69,88,2,77,93,76,2,84,81,93,2,89,79,90,2,83,76,85,2,84,74,85,1,80,65,87,2,87,79,92,2,60,81,69,1,68,81,71,2,80,73,85,1,83,77,93,1,86,80,87,2,75,64,80,2,65,64,56,1,61,76,67,1,74,68,80,2,77,68,58,1,63,73,57,1,65,71,64,2,72,65,78,2,72,82,73,1,75,70,85,2,69,75,70,1,69,61,73,1,78,68,85,2,79,71,74,1,74,63,80,2,67,82,74,2,63,86,71
2,92,100,100,2,80,100,87,2,80,80,80,2,95,100,96,1,4,0,5,2,100,100,100,1,30,19,15,2,85,95,94,1,15,0,15,1,5,0,5,2,100,100,100,2,76,83,79,1,0,0,0,2,100,100,100,2,98,100,99,2,90,100,95,2,74,71,76,2,84,88,84,2,100,100,100,2,71,76,62,1,0,0,0,1,82,30,56,2,72,80,72,1,0,0,0,1,0,0,0,2,100,100,100,2,65,80,60,2,67,60,65,2,77,64,75,2,66,81,67,2,75,90,82,1,62,50,71,2,100,100,100,1,0,0,0,2,100,100,100,2,100,100,100,1,10,0,3,1,10,0,7,1,0,0,0,2,90,88,90,1,46,50,48,1,22,29,26,2,76,95,77,2,97,99,94,2,100,100,100,1,0,0,0,2,97,100,95,2,90,100,93,2,99,100,98,2,82,90,80,2,80,90,83,2,100,100,100,2,100,100,100,2,90,95,91,1,62,35,69,2,80,100,88,1,22,28,21,2,80,100,91,1,35,20,35,2,80,75,68,1,40,30,38,1,11,0,7,2,70,60,68,2,80,100,75,1,0,0,0,1,42,32,37,1,6,12,17,2,96,100,96,1,6,0,5,2,40,80,64,1,0,0,0,2,90,100,94,1,20,10,17,1,31,40,33,2,100,100,100,2,100,100,95,2,85,91,80,1,15,28,26,1,10,0,7,1,0,0,0,2,86,100,91,1,20,0,12,2,95,100,94,2,80,90,86,2,86,95,85,1,5,0,4,2,95,100,94,1,10,0,7,2,80,90,81,2,79,100,92,2,70,60,64,1,4,0,3,1,20,29,18,2,90,100,87,2,100,100,100,1,1,0,0,2,87,90,90,2,86,100,90,1,18,14,33,2,50,50,60
