session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5f96a07e942945000ac7c13b,5f2da8c96e40b00b1ab970b1,AWAITING REVIEW,2020-10-26 10:10:08.881000,2020-10-26 10:12:29.121000,140.24,21,46,1,100,,6AB555FF,United Kingdom,United Kingdom,Other,DATA EXPIRED,English,United Kingdom,Male,Yes
5f96a08a94ac5b000add2865,5f05f885646b9a0e9e993500,AWAITING REVIEW,2020-10-26 10:10:20.924000,2020-10-26 10:12:39.332000,138.408,34,38,0,100,,6AB555FF,Brazil,United Kingdom,Full-Time,Portuguese,"English, Portuguese",Portugal,Female,Yes
5f96a104349757000a5e8bdd,5f79021276442d50e3cb17b9,AWAITING REVIEW,2020-10-26 10:12:20.880000,2020-10-26 10:17:33.240000,312.36,21,7,0,100,,6AB555FF,Poland,United Kingdom,Other,,"Polish, English",Poland,Female,Yes
5f96a11c2199f80008cc746a,5f2bbc6aeb53d8662950e250,AWAITING REVIEW,2020-10-26 10:12:54.623000,2020-10-26 10:14:37.767000,103.144,25,18,0,100,,6AB555FF,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes
5f96a1793e6faa0101604447,5f11a8920a200d04be2d952e,AWAITING REVIEW,2020-10-26 10:14:17.072000,2020-10-26 10:17:36.123000,199.051,25,34,0,100,,6AB555FF,Croatia,United Kingdom,Unemployed (and job seeking),English,"Croatian, English, Serbian",Croatia,Female,Yes
5f96a188f0c657000b8d194c,5db71dae2fe96d000b5be6ea,AWAITING REVIEW,2020-10-26 10:14:32.959000,2020-10-26 10:19:16.149000,283.19,23,49,0,100,,6AB555FF,Bulgaria,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",Bulgarian,"Bulgarian, English, German",Bulgaria,Female,Yes
5f96a1c33cf98001029dfa16,5f42fc31038f801602ed1c1e,AWAITING REVIEW,2020-10-26 10:15:32.732000,2020-10-26 10:16:24.325000,51.593,26,31,2,96,,6AB555FF,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,Yes
5f96a1e41b1cb0000bff5adf,5efbb59432a7e3165ccbe728,AWAITING REVIEW,2020-10-26 10:16:04.184000,2020-10-26 10:18:06.213000,122.029,20,36,0,100,,6AB555FF,Saudi Arabia,United Kingdom,Other,Arabic,"Arabic, English",Syrian Arab Republic,Female,Yes
5f96a245165570015843b3c9,5f4fd15e9468440edbfefa34,AWAITING REVIEW,2020-10-26 10:17:51.370000,2020-10-26 10:20:32.678000,161.308,18,28,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,"English, Tamil, Spanish",United Kingdom,Male,Yes
5f96a25cbec4bf0154b6922e,5d209dad84b46c000177a659,AWAITING REVIEW,2020-10-26 10:18:06.813000,2020-10-26 10:20:30.655000,143.842,25,245,2,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96a2a9945abe0152929b4b,5ee142292ef80a5137f0b6b8,AWAITING REVIEW,2020-10-26 10:19:24.726000,2020-10-26 10:21:30.069000,125.343,23,68,0,101,,6AB555FF,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes
5f96a2b699d2760157b9fcc7,5e80d324c76eb20008269bed,AWAITING REVIEW,2020-10-26 10:19:36.585000,2020-10-26 10:21:18.011000,101.426,19,93,1,99,,6AB555FF,Romania,United Kingdom,Unemployed (and job seeking),English,"Romanian, English",United Kingdom,Male,Yes
5f96a2d7d2849a015554b929,5cc3aa67155841001c26c3f3,AWAITING REVIEW,2020-10-26 10:20:10.937000,2020-10-26 10:22:48.185000,157.248,19,150,0,100,,6AB555FF,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Male,Yes
5f96a2d978ed4801026eb837,5db8a4f15f7e1a000a20d09c,AWAITING REVIEW,2020-10-26 10:20:15.072000,2020-10-26 10:22:09.228000,114.156,25,48,0,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,"Arabic, English",United Kingdom,Male,Yes
5f96a2eddec5000156e98024,5f52ce46d4ac645dcddbfcaa,AWAITING REVIEW,2020-10-26 10:20:29.143000,2020-10-26 10:22:07.904000,98.761,19,13,0,100,,6AB555FF,Spain,United Kingdom,Unemployed (and job seeking),,"English, Spanish",Spain,Male,Yes
