session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5f9fe79b4cc73901a7657058,5e7772003da1362dc44fdea9,TIMED-OUT,2020-11-02 11:03:55.561000,,34773.726594,24,87,0,100,,,Romania,United Kingdom,Unemployed (and job seeking),Romanian,"Romanian, English, French",Romania,Female,Yes
5f9fe7e0125c5601a7e8e2a2,5e49a1928a2a3f000aa0b802,AWAITING REVIEW,2020-11-02 11:05:06.149000,2020-11-02 11:06:45.998000,99.849,29,117,0,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5f9fe7fd333856020232e1b9,5ed80aebb1cd3b12cd6a9bb5,AWAITING REVIEW,2020-11-02 11:05:36.336000,2020-11-02 11:10:00.535000,264.199,23,37,0,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5f9fe80ceac91401ad4af3c8,5e9631ad46d0e20b50650a6a,AWAITING REVIEW,2020-11-02 11:05:52.803000,2020-11-02 11:08:06.652000,133.849,19,143,1,100,,6AB555FF,India,United Kingdom,Unemployed (and job seeking),Malayalam,English,United Kingdom,Male,Yes
5f9fe81f673a73025079fe76,5aa926bdf053610001411bf8,AWAITING REVIEW,2020-11-02 11:06:09.428000,2020-11-02 11:10:14.060000,244.632,27,534,5,99,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f9fe84824a1d10256aaa795,5c23c651d9435800010b7e48,AWAITING REVIEW,2020-11-02 11:07:19.109000,2020-11-02 11:13:25.061000,365.952,40,390,1,100,,6AB555FF,Germany,United Kingdom,Part-Time,German,"English, German",Germany,Female,Yes
5f9fe84adc7a3902a9f1b1f5,55b7c926fdf99b2d22072739,AWAITING REVIEW,2020-11-02 11:06:53.842000,2020-11-02 11:09:13.492000,139.65,24,222,0,100,,6AB555FF,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes
5f9fe85b15ff880252480444,5eb3180b1cfc100f09a7015a,AWAITING REVIEW,2020-11-02 11:07:17.119000,2020-11-02 11:09:02.313000,105.194,20,92,1,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f9fe85ffe022701aa5d7dad,5cb0d94aff629100171b05b1,AWAITING REVIEW,2020-11-02 11:07:11.237000,2020-11-02 11:09:45.299000,154.062,39,462,5,99,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,Yes
5f9fe86d7d35ea020383012e,57c95ec2c6c5ed00013fa343,AWAITING REVIEW,2020-11-02 11:07:25.726000,2020-11-02 11:11:34.650000,248.924,30,199,1,100,,6AB555FF,Sweden,United Kingdom,Other,Swedish,"Norwegian, Spanish, Swedish, English",Sweden,Female,Yes
5f9fe8802644ec02028750db,5f9c0080868a69015227cb6b,AWAITING REVIEW,2020-11-02 11:07:47.817000,2020-11-02 11:09:44.604000,116.787,20,3,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,,English,United Kingdom,Female,Yes
5f9fe897ccb53102af394a54,5f2344d7da440d039a4889d7,AWAITING REVIEW,2020-11-02 11:08:12.052000,2020-11-02 11:09:58.186000,106.134,19,57,0,101,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5f9fe8bbe7acbf01a796fb55,5f610965f358ec05e6e10d7a,AWAITING REVIEW,2020-11-02 11:08:45.788000,2020-11-02 11:12:11.817000,206.029,21,33,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Female,Yes
5f9fe8d5ff800902b4711630,5f9c3084b4af1c085fff54b7,AWAITING REVIEW,2020-11-02 11:09:15.732000,2020-11-02 11:11:28.459000,132.727,19,1,0,100,,6AB555FF,United Kingdom,United Kingdom,Other,,English,United Kingdom,Female,Yes
5f9fe8d6dd97bb024f3328c1,5c6e992b9d7a31000146fd95,AWAITING REVIEW,2020-11-02 11:09:14.370000,2020-11-02 11:13:00.433000,226.063,28,220,5,97,,6AB555FF,Italy,United Kingdom,Part-Time,Italian,"Italian, English",Italy,Female,Yes
5f9fe8f2da0144030d043eb5,5f96ecc8373a81020c60b7de,AWAITING REVIEW,2020-11-02 11:09:42.829000,2020-11-02 11:14:00.968000,258.139,21,3,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,,English,United Kingdom,Female,Yes
5f9fe8f5575c4202550116e1,58505d5b89f4a8000152bf2f,AWAITING REVIEW,2020-11-02 11:10:00.996000,2020-11-02 11:12:34.339000,153.343,38,103,0,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5f9fe8fe35235402a92b9ab1,5c8119441c40f30001b464b1,AWAITING REVIEW,2020-11-02 11:09:54.745000,2020-11-02 11:11:52.655000,117.91,23,165,1,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,Yes
5f9fe9017a75ff01f93dde95,5a8c508bf1408d000176bb58,AWAITING REVIEW,2020-11-02 11:09:58.793000,2020-11-02 11:15:12.569000,313.776,25,41,1,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5f9fe90b30876902a7d323ed,5db853720f6ebd000ba94ed8,AWAITING REVIEW,2020-11-02 11:10:07.776000,2020-11-02 11:12:36.778000,149.002,27,102,0,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5f9fe927ca4dfa0255cc4667,5ece2f54b53e7d1af98b011c,AWAITING REVIEW,2020-11-02 11:10:43.969000,2020-11-02 11:13:54.675000,190.706,29,125,1,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,Yes
5f9fe93101a9a502527464e2,5e5f715ddcec7b2acb5bba54,AWAITING REVIEW,2020-11-02 11:10:44.132000,2020-11-02 11:14:11.035000,206.903,24,200,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f9fe938921b9001ab7f9edb,5cb0a3f60672270001bf53e8,AWAITING REVIEW,2020-11-02 11:10:48.907000,2020-11-02 11:13:12.958000,144.051,24,169,1,100,,6AB555FF,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,Yes
5f9fe940d409c6025024e8fc,5e428c10862600119b1bf307,AWAITING REVIEW,2020-11-02 11:11:02.763000,2020-11-02 11:15:13.799000,251.036,37,76,2,97,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5f9fe956f05dcf02074884cd,5f9d21a3607bcd22252a714c,AWAITING REVIEW,2020-11-02 11:11:21.660000,2020-11-02 11:13:46.803000,145.143,44,3,0,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Female,Yes
5f9fe963846d6002b072adb7,5f68e069c74f3f0775307fc6,AWAITING REVIEW,2020-11-02 11:11:37.819000,2020-11-02 11:13:32.596000,114.777,36,13,0,100,,6AB555FF,United Kingdom,,Full-Time,,English,United Kingdom,Female,Yes
5f9fe9643f3cc901a9329d7e,5f80b0929d9b4412932b3636,AWAITING REVIEW,2020-11-02 11:11:32.028000,2020-11-02 11:13:10.846000,98.818,22,21,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,"English, Urdu",United Kingdom,Male,Yes
5f9fe970ccb531030292401a,5de016f1a63c7b0947c54c6b,AWAITING REVIEW,2020-11-02 11:11:44.195000,2020-11-02 11:17:36.337000,352.142,28,129,2,100,,6AB555FF,Russian Federation,United Kingdom,Other,Greek,"English, Russian, Greek",Greece,Female,Yes
5f9fe97794684401ac746afe,5d4d73167ec86f001a21fd79,AWAITING REVIEW,2020-11-02 11:11:56.188000,2020-11-02 11:17:08.757000,312.569,19,66,0,100,,6AB555FF,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes
5f9fe978d46e0502549a542d,5f0c7207bc55e4415099f61c,AWAITING REVIEW,2020-11-02 11:11:55.167000,2020-11-02 11:14:04.894000,129.727,18,31,1,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f9fe97c960bad01abaa1950,5f2e589cdc868c1c082465f4,AWAITING REVIEW,2020-11-02 11:11:56.694000,2020-11-02 11:13:56.903000,120.209,23,51,1,100,,6AB555FF,United Kingdom,United Kingdom,Other,DATA EXPIRED,English,United Kingdom,Male,Yes
5f9fe97d3e5d530200adfbbd,5adf629ddee8590001b05f7b,AWAITING REVIEW,2020-11-02 11:12:00.071000,2020-11-02 11:16:04.256000,244.185,30,123,1,100,,6AB555FF,Greece,United Kingdom,Full-Time,Greek,English,Greece,Female,Yes
5f9fe998caa28602ab22d75c,5acbd2ea436f550001002904,AWAITING REVIEW,2020-11-02 11:12:27.412000,2020-11-02 11:13:50.595000,83.183,21,225,3,99,,6AB555FF,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,Yes
5f9fe99a1c20c002a5befd9f,5f69e100d08cff01c38efba6,AWAITING REVIEW,2020-11-02 11:12:39.375000,2020-11-02 11:15:17.212000,157.837,18,24,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Female,Yes
5f9fe9a3755a290200a77dad,5e3c7cf5eaf82406cfd6b815,AWAITING REVIEW,2020-11-02 11:12:45.494000,2020-11-02 11:15:00.182000,134.688,55,148,0,100,,6AB555FF,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,Yes
5f9fe9bc3d9d4801a798922c,5dbe0fff15de0132ac0e6d1e,AWAITING REVIEW,2020-11-02 11:13:03.471000,2020-11-02 11:15:07.264000,123.793,24,231,1,100,,6AB555FF,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes
5f9fe9c1f48f1d03042204fb,5f117fa39bca135207d424d3,AWAITING REVIEW,2020-11-02 11:13:08.256000,2020-11-02 11:17:22.745000,254.489,21,47,1,99,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f9fe9c8611ac60256cbd844,5e724d9eafe9d90680b0766a,AWAITING REVIEW,2020-11-02 11:13:21.833000,2020-11-02 11:17:35.422000,253.589,18,21,1,99,,6AB555FF,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes
5f9fe9ce9229d002f82f889f,5f88a0acf001bb06cdf50449,AWAITING REVIEW,2020-11-02 11:13:21.088000,2020-11-02 11:15:04.120000,103.032,19,8,0,100,,6AB555FF,United Kingdom,United Kingdom,Other,DATA EXPIRED,English,United Kingdom,Female,Yes
5f9fe9d0675288025249c014,5f985447d7631f0f58dddbbd,AWAITING REVIEW,2020-11-02 11:13:28.325000,2020-11-02 11:17:31.836000,243.511,22,3,0,100,,6AB555FF,Germany,United Kingdom,,,"English, German",United Kingdom,Female,Yes
5f9fe9d4dd97bb02aaffc5d9,5f5d4a91bacc025992479115,AWAITING REVIEW,2020-11-02 11:13:26.815000,2020-11-02 11:16:10.728000,163.913,20,16,0,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,,"Dari, English",United Kingdom,Female,Yes
5f9fe9d8d9035c01fdce4b2c,5cd6d5a4efab0c0001d08922,AWAITING REVIEW,2020-11-02 11:13:30.184000,2020-11-02 11:16:01.964000,151.78,21,192,0,100,,6AB555FF,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Male,Yes
5f9fe9d986f3b602acec6275,5dcecbe1f3b7c201a9f37264,RETURNED,2020-11-02 11:23:29.523000,,33607.640321,21,185,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f9fe9e4c0c62e02b2b693c3,5f11ac129e9bae048584e875,AWAITING REVIEW,2020-11-02 11:13:40.829000,2020-11-02 11:19:35.172000,354.343,21,10,0,100,,6AB555FF,Czech Republic,United Kingdom,Part-Time,Czech,"English, Czech",Czech Republic,Female,Yes
5f9fe9eb14b7a10209393480,5da0846e3c503a0012d7455a,AWAITING REVIEW,2020-11-02 11:13:50.816000,2020-11-02 11:16:06.388000,135.572,22,103,1,100,,6AB555FF,Malaysia,United Kingdom,Part-Time,Malay,"English, Indonesian, Malay",Malaysia,Male,Yes
5f9fe9f15da4dc02ad407b32,5f140ed5565000448d082e16,AWAITING REVIEW,2020-11-02 11:13:59.279000,2020-11-02 11:15:50.407000,111.128,19,20,0,100,,6AB555FF,India,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,"Bengali, English",Ireland,Female,Yes
5f9fe9fa921b9002a9621df9,5ea6db215a4011076de48877,AWAITING REVIEW,2020-11-02 11:14:21.710000,2020-11-02 11:16:45.717000,144.007,22,17,0,100,,6AB555FF,Greece,United Kingdom,Part-Time,Greek,English,United Kingdom,Female,Yes
5f9fea0b6f3ece01adc86f19,5f96f17d1a4b5702788bb5ba,AWAITING REVIEW,2020-11-02 11:14:23.631000,2020-11-02 11:16:52.311000,148.68,25,7,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,,English,United Kingdom,Female,Yes
5f9fea20c2db9f02af3b5e5b,5d494efbc83d9f00012610af,AWAITING REVIEW,2020-11-02 11:14:43.076000,2020-11-02 11:17:12.432000,149.356,22,149,2,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f9fea2a0b633102580b8cb8,5e2afb5b970346000a080075,AWAITING REVIEW,2020-11-02 11:14:57.222000,2020-11-02 11:17:37.633000,160.411,25,7,0,100,,6AB555FF,United Kingdom,,Part-Time,English,English,United Kingdom,Female,Yes
5f9fea31d9581e01abbfa919,5f98a6403dd8d91b73a2ab89,AWAITING REVIEW,2020-11-02 11:15:16.423000,2020-11-02 11:17:48.937000,152.514,24,0,0,100,,6AB555FF,Philippines,United Kingdom,Full-Time,,"Tagalog-Filipino, English",United Kingdom,Female,Yes
5f9fea40fc92ef01ac40d606,5e7a4f0bab558a02ff3eeb61,AWAITING REVIEW,2020-11-02 11:15:12.062000,2020-11-02 11:16:50.496000,98.434,23,97,0,100,,6AB555FF,Poland,United Kingdom,Part-Time,Polish,"Polish, English",Poland,Female,Yes
5f9fea4d6dd0b802517d84c1,5f00f321c6d8de23b286a7ef,AWAITING REVIEW,2020-11-02 11:15:30.197000,2020-11-02 11:17:26.081000,115.884,20,55,0,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5f9fea5422f11301ac51484b,5f2401e12ecae8039a63618d,AWAITING REVIEW,2020-11-02 11:15:34.002000,2020-11-02 11:17:17.384000,103.382,19,67,1,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5f9fea58c0c62e01ae7a60a0,5e6e244a1814a43cc31f430a,AWAITING REVIEW,2020-11-02 11:15:39.108000,2020-11-02 11:17:41.143000,122.035,20,150,0,100,,6AB555FF,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes
5f9fea8196edda0303531db9,5f31198616a1ff5a28b68fbf,AWAITING REVIEW,2020-11-02 11:16:30.536000,2020-11-02 11:17:51.914000,81.378,26,55,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Male,Yes
5f9fea85c1b9cf02a7a5205b,5c973f7fc428fa0016cf0fa7,AWAITING REVIEW,2020-11-02 11:16:37.120000,2020-11-02 11:20:40.367000,243.247,21,159,1,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,Yes
