1,37,48,35,1,13,25,69,2,71,56,56,1,51,44,47,1,30,46,51,2,51,51,51,2,69,51,51,1,51,51,51,2,68,51,51,2,63,51,51,1,51,51,51,1,27,51,51,1,12,0,11,2,50,51,51,1,51,51,51,2,75,69,62,1,49,51,51,2,52,51,51,2,70,71,70,2,51,51,51,2,71,71,72,2,89,89,76,2,60,60,51,2,57,58,51,2,86,85,51,2,51,51,51,2,51,51,51,2,83,78,64,1,51,51,51,2,51,51,51,2,51,51,51,2,84,84,66,2,100,100,88,2,100,100,100,2,51,50,51,2,57,58,55,1,2,0,51,2,77,98,55,2,100,100,80,2,51,51,51,2,51,51,51,2,51,51,51,2,68,62,59,1,51,51,51,2,55,54,52,2,51,51,51,2,51,51,51,2,85,82,80,2,51,51,51,2,51,51,51,1,46,47,52,2,51,51,51,2,59,61,55,2,83,97,65,2,94,100,64,2,79,90,69,1,51,51,51,1,51,51,51,2,86,83,76,1,51,51,51,1,21,45,46,2,51,51,51,1,48,48,51,2,51,51,51,2,58,57,51,2,84,85,83,2,71,72,72,2,74,77,74,1,18,7,51,2,51,51,51,2,85,86,87,2,51,51,46,2,51,51,51,2,51,51,53,1,48,49,51,2,51,51,51,1,22,22,20,2,51,51,51,2,51,51,51,2,92,95,81,2,51,51,51,1,8,7,73,2,63,63,59,2,51,51,51,1,45,44,51,2,51,51,51,1,49,49,51,2,51,51,51,2,51,51,51,2,82,83,83,2,56,54,51,1,47,49,51,2,51,51,51,2,82,83,81,1,51,51,51,2,79,91,84,2,51,51,51,2,97,97,90,1,31,31,51,2,51,51,51
2,70,75,85,1,20,20,20,2,63,64,62,1,41,39,38,1,21,20,20,2,70,62,68,2,70,60,67,1,26,26,30,1,25,31,25,2,35,34,34,1,26,31,29,1,12,12,16,1,27,26,21,1,34,33,27,2,65,61,67,2,72,69,65,2,69,67,69,2,72,77,75,2,72,72,74,1,25,30,27,2,69,71,71,2,74,71,75,2,72,72,75,2,75,79,80,2,68,74,73,2,71,71,74,2,75,75,78,2,73,74,80,2,71,71,77,2,67,70,71,2,74,76,76,2,75,75,82,2,81,82,91,2,89,87,82,1,59,32,32,2,71,75,87,1,14,13,12,2,97,96,94,2,82,88,93,2,82,83,82,1,20,20,18,2,85,83,83,2,89,84,79,1,26,26,21,1,24,23,24,2,72,75,83,1,73,71,66,2,70,76,88,2,79,84,81,2,82,78,91,1,20,24,24,1,26,30,27,2,91,85,83,2,87,88,84,2,89,94,91,1,23,24,26,1,6,6,7,1,18,15,14,2,75,81,85,2,89,93,91,1,14,12,10,2,86,86,84,2,74,73,71,1,21,21,28,1,34,33,37,2,85,91,91,2,76,76,77,2,72,72,74,1,31,40,35,2,69,75,71,2,67,73,72,1,31,29,29,1,61,57,59,2,64,63,61,1,16,16,18,1,29,30,30,1,27,26,28,1,41,43,41,2,60,62,61,2,68,68,70,2,71,69,68,1,3,10,8,2,65,65,70,1,36,35,35,2,67,67,68,2,69,71,70,1,61,62,67,2,71,70,72,2,63,62,63,1,64,63,59,1,34,35,33,1,29,34,34,2,63,67,65,2,69,67,67,2,65,62,63,2,67,64,66,2,70,69,65,2,90,85,82,1,34,33,32,2,72,70,67
1,21,13,16,1,8,5,6,2,70,72,55,2,51,57,51,1,40,30,36,1,51,51,38,1,30,21,21,2,60,51,68,1,42,29,26,2,78,85,73,1,50,42,51,1,26,10,11,2,57,65,38,2,58,90,51,2,85,97,80,2,88,99,87,2,60,69,58,2,51,51,46,1,25,10,12,1,22,13,25,2,90,100,73,2,96,100,99,2,95,100,29,2,100,100,51,2,93,100,77,1,56,40,42,2,82,95,57,2,87,100,81,2,51,51,51,2,75,86,73,2,59,73,58,2,96,100,96,1,44,38,44,2,100,100,100,2,51,51,51,2,96,100,97,1,4,0,4,2,100,100,100,2,100,100,100,1,51,51,51,1,9,0,4,1,51,51,51,2,85,92,87,2,51,59,51,2,51,51,51,2,71,90,75,2,90,100,92,2,96,100,100,2,100,100,100,1,21,51,33,1,12,2,7,2,95,100,96,2,86,100,88,2,100,100,75,2,100,100,100,1,39,51,51,1,25,9,25,1,16,7,21,2,85,100,84,2,73,87,76,2,59,83,59,1,49,51,59,1,51,51,53,1,51,18,42,1,12,3,13,2,92,100,96,2,93,100,95,2,94,100,95,1,3,1,4,1,31,12,22,2,100,100,100,1,51,35,51,2,41,51,45,1,39,20,37,1,2,1,1,2,51,51,51,1,14,1,10,2,59,82,60,2,51,67,51,2,100,100,100,2,68,93,71,1,0,0,0,2,94,100,97,2,51,65,51,2,79,97,79,1,51,51,51,2,68,77,67,2,77,95,78,1,47,25,45,2,92,96,93,2,74,89,78,2,80,95,82,2,58,75,59,2,89,97,89,2,51,66,51,2,100,100,100,2,61,90,64,2,100,100,100,1,0,0,0,1,46,44,47
2,72,81,86,2,95,91,95,2,95,94,95,2,63,51,51,1,16,16,60,2,93,76,88,2,59,51,64,2,75,82,86,2,92,76,85,2,82,83,87,2,51,51,51,1,13,1,79,2,84,91,82,2,76,69,80,2,78,81,78,2,89,91,88,2,97,89,89,2,82,83,86,2,51,51,78,1,20,15,71,2,86,93,97,2,91,94,91,2,89,88,95,2,65,51,69,2,69,64,79,2,85,51,70,2,88,82,91,2,100,100,100,2,95,95,97,2,73,51,62,2,51,51,51,2,74,51,54,2,97,100,94,2,91,83,94,2,80,95,80,2,94,91,89,1,0,0,70,2,94,95,93,2,97,92,94,2,51,51,51,1,8,11,67,2,91,73,93,2,79,74,84,2,89,76,89,2,85,79,88,2,87,87,80,2,74,87,95,2,84,78,93,2,92,85,86,2,87,85,87,1,14,16,69,2,51,51,51,2,87,71,86,2,98,92,96,2,98,97,100,2,100,99,96,1,2,7,71,2,56,62,77,2,82,71,83,1,15,11,94,1,6,8,77,2,87,89,82,2,68,58,51,2,51,51,30,1,5,8,91,2,89,88,76,2,78,80,70,2,92,91,95,1,3,4,84,1,3,35,24,2,87,92,85,2,90,83,94,2,80,88,91,2,92,82,93,2,51,51,34,2,64,51,51,1,75,57,67,2,73,86,95,1,51,51,51,2,84,83,93,2,73,93,65,1,0,0,100,2,90,95,100,2,90,78,91,2,93,87,93,2,51,51,51,2,84,83,94,2,82,91,83,1,0,0,72,2,90,91,92,2,84,79,91,2,89,94,92,2,82,88,88,2,59,51,51,2,85,83,92,2,92,92,92,2,51,51,51,2,100,100,100,1,0,3,73,1,51,51,51
1,66,63,75,2,65,38,75,1,79,20,76,2,56,38,64,2,78,89,63,2,56,55,20,1,14,7,23,2,39,71,74,2,64,29,67,2,66,24,47,1,16,30,76,1,65,33,71,2,45,81,73,1,38,74,73,2,62,28,74,1,27,70,70,1,70,36,79,1,24,65,66,2,64,63,84,1,65,41,76,2,72,27,77,1,29,37,40,2,63,84,60,1,58,37,72,1,36,30,41,2,60,79,27,1,67,36,70,2,66,89,76,1,38,33,18,2,65,78,60,1,65,29,72,2,73,80,41,1,45,69,39,2,100,100,41,2,63,75,27,1,28,39,37,2,64,37,67,2,33,67,72,2,60,29,82,2,38,70,40,2,67,71,32,1,35,77,74,2,66,68,34,1,59,32,76,2,72,70,32,1,35,66,70,2,69,81,37,1,22,25,39,2,74,79,35,2,63,35,75,1,47,26,31,2,64,30,75,1,26,69,75,2,67,68,31,1,36,62,25,2,78,75,16,2,32,62,85,2,35,54,66,1,28,73,59,1,30,62,72,2,65,44,82,2,32,22,63,1,61,34,73,2,35,35,69,1,68,36,72,2,74,33,92,1,24,29,41,1,27,44,33,1,63,40,39,1,28,38,26,2,73,89,94,1,33,34,28,2,71,62,78,1,35,23,25,2,81,64,70,1,34,40,31,1,26,27,8,1,28,25,42,2,72,78,76,2,78,68,81,1,28,28,38,2,88,75,85,1,87,37,73,2,80,30,85,1,24,31,27,1,27,26,27,1,20,37,27,2,100,70,72,2,79,69,67,2,70,57,77,1,38,46,44,2,79,56,70,1,40,29,34,1,40,35,31,2,74,58,64,1,32,41,38,2,98,65,71,1,33,36,37,2,60,68,86,1,7,38,27
1,60,55,38,1,13,8,11,2,79,73,75,2,58,68,67,1,3,4,5,1,21,5,10,1,30,18,9,2,82,72,72,1,28,10,26,2,86,79,78,1,32,51,55,1,0,0,0,2,56,64,62,1,49,51,51,2,68,77,71,2,61,70,73,2,61,68,64,2,88,95,86,2,56,66,62,1,0,0,0,2,57,65,63,2,92,100,97,1,73,88,74,2,92,95,94,2,60,65,64,2,57,51,58,2,62,74,61,2,89,98,89,1,30,14,22,2,72,80,75,2,56,67,65,2,94,100,93,2,100,100,100,2,90,97,93,2,55,66,60,2,79,86,81,1,5,0,5,2,84,95,87,2,94,100,93,1,51,51,51,1,16,2,10,2,57,58,57,2,88,74,71,2,58,56,58,2,61,68,62,2,79,95,81,2,66,75,65,2,95,86,86,2,94,100,94,1,30,51,36,1,7,0,5,2,60,58,61,2,67,76,66,2,89,100,86,2,100,100,100,2,57,59,62,2,61,70,67,1,11,2,8,2,65,74,65,1,29,14,20,2,85,79,81,2,55,59,55,1,23,30,30,2,59,72,58,1,56,60,57,2,90,98,86,2,74,95,79,2,69,75,66,1,2,0,2,1,11,7,12,2,100,100,100,2,61,73,69,2,58,51,59,2,73,83,74,1,36,32,34,2,68,82,67,1,30,27,28,2,57,56,54,2,57,58,61,2,90,98,80,2,58,61,62,1,0,0,0,2,63,86,68,2,51,51,51,2,85,98,88,2,57,62,59,1,8,1,4,2,55,55,55,1,26,15,19,2,83,96,89,2,70,82,75,2,55,67,60,2,56,51,59,1,18,28,24,2,55,63,58,2,98,100,94,2,75,91,88,2,100,100,100,1,11,5,10,2,59,67,57
2,75,80,83,2,74,74,72,2,77,100,98,2,70,51,70,1,11,16,21,2,74,65,61,1,5,4,93,1,8,9,71,2,83,74,68,2,82,79,81,2,81,69,82,1,13,13,79,2,56,51,43,2,86,100,77,2,86,74,66,2,85,100,78,2,60,64,55,2,70,69,73,2,68,79,74,1,72,75,74,2,83,83,81,2,86,75,82,2,86,86,86,1,39,43,40,2,78,58,70,1,50,38,59,2,87,77,84,2,100,100,100,2,76,78,84,2,70,75,78,2,77,78,78,2,74,75,79,1,69,14,75,2,83,85,85,2,63,51,67,2,89,100,86,1,32,25,25,2,92,100,96,2,100,100,100,2,77,70,79,2,71,79,76,2,85,100,78,2,76,81,76,2,71,69,82,1,35,40,33,2,68,83,71,2,78,82,76,1,49,30,41,2,81,82,81,1,34,30,32,2,66,71,77,2,59,50,60,2,85,90,82,2,79,76,78,2,100,100,100,2,79,83,68,1,29,22,25,1,15,13,11,2,75,75,72,1,22,22,26,2,78,75,72,2,75,73,74,2,83,80,79,2,68,60,61,2,69,78,68,2,78,80,77,2,62,61,63,2,98,100,98,1,3,0,3,2,91,91,97,2,97,89,90,2,84,87,80,2,75,78,77,2,82,77,78,2,72,69,67,1,26,22,28,1,43,30,35,2,76,69,70,2,79,80,79,2,100,100,100,2,87,73,84,1,0,0,0,2,90,100,93,2,80,82,80,2,84,87,85,2,84,88,80,2,60,51,58,2,55,50,55,2,91,93,87,1,43,29,37,2,89,100,96,2,82,84,81,2,71,79,82,2,79,83,83,2,97,100,97,2,100,100,100,2,51,51,51,2,100,100,100,2,51,66,63,1,68,75,73
2,71,66,74,1,73,71,70,2,73,64,67,1,65,73,67,2,74,70,66,2,43,59,44,2,67,69,65,2,68,39,64,1,70,66,42,2,63,38,67,2,68,72,71,1,67,63,41,2,68,39,73,2,69,40,69,2,66,38,67,2,74,36,68,1,66,38,73,2,75,38,70,2,69,59,45,2,73,65,62,2,66,73,62,2,67,66,41,2,61,65,62,2,68,40,67,2,72,64,69,2,72,42,75,2,74,62,57,2,66,61,59,1,71,63,65,1,71,74,43,2,70,62,69,2,72,39,76,2,73,69,62,1,75,67,65,2,78,73,65,2,74,74,74,1,75,70,77,2,70,69,42,2,76,68,69,1,44,63,79,2,67,36,66,2,68,64,43,2,70,76,63,2,72,71,61,2,74,39,67,2,70,43,64,2,72,43,71,2,42,76,64,1,74,64,76,2,68,65,62,1,69,73,67,2,66,69,59,1,70,67,67,1,70,65,74,2,74,68,78,1,73,64,75,1,68,65,74,2,70,42,71,2,74,66,70,1,63,69,61,2,64,83,66,2,68,81,68,2,65,71,67,1,76,67,61,2,72,82,68,2,67,77,67,1,67,83,64,1,70,66,70,2,66,75,65,2,71,82,67,2,75,75,65,1,72,80,71,2,71,81,72,2,69,72,68,1,71,66,79,2,63,76,71,2,74,72,65,1,73,62,70,2,74,65,74,2,73,77,71,2,67,71,62,2,72,61,70,2,65,76,66,1,65,74,64,2,72,72,70,1,73,68,73,2,70,82,67,2,75,65,76,2,64,83,75,2,73,66,75,2,71,72,81,2,65,83,74,2,71,82,76,2,71,83,71,2,68,68,63,2,74,67,70,2,71,69,76,2,74,63,74,2,80,72,80,2,70,81,73
1,63,69,83,2,65,70,66,2,62,68,69,1,64,65,74,1,72,67,71,2,62,65,68,2,59,70,75,1,69,71,72,1,63,77,65,1,66,69,69,2,62,73,66,2,64,69,73,1,57,67,75,2,71,67,79,2,72,79,77,2,79,79,80,1,91,73,86,1,65,68,78,2,73,64,66,1,78,75,63,1,73,78,81,1,67,69,68,1,65,71,72,1,64,69,77,1,71,66,70,1,69,76,80,2,72,76,71,2,80,79,72,1,73,76,92,2,68,76,80,2,78,85,80,2,68,75,77,2,75,73,74,1,69,67,81,1,78,83,76,2,77,70,75,2,71,64,73,2,71,60,71,1,76,69,83,2,67,79,84,2,72,73,87,1,81,81,74,1,73,79,82,2,76,87,80,2,74,72,71,2,85,75,94,1,67,81,99,2,72,81,63,2,68,70,81,2,75,77,85,2,78,74,93,1,73,71,88,1,76,82,88,2,80,83,72,2,78,77,73,2,73,80,79,2,73,94,93,2,76,78,82,1,79,79,78,1,69,66,95,2,77,83,80,1,80,75,86,2,71,74,79,2,67,77,79,2,76,73,85,2,83,80,93,2,84,78,76,2,80,76,88,2,92,73,78,1,66,72,77,2,74,69,82,2,81,72,85,1,80,70,79,2,80,74,93,1,70,72,77,1,74,79,78,2,75,76,94,2,70,79,83,1,83,79,80,2,78,65,90,2,81,68,80,2,78,82,75,2,85,76,96,1,81,72,76,2,75,78,72,1,78,67,81,1,72,86,74,2,70,81,85,2,74,76,85,1,73,82,85,2,83,77,81,1,72,78,92,1,82,69,84,1,80,87,91,2,78,83,86,2,80,81,83,2,83,75,93,2,82,75,85,2,82,78,74,2,82,80,89
2,66,83,76,1,8,1,38,2,60,66,61,2,52,51,51,1,6,6,9,2,51,51,51,1,37,39,41,1,35,34,46,1,56,47,55,2,88,91,81,1,46,51,51,1,10,9,11,1,45,34,46,1,45,51,51,2,60,54,57,2,58,51,62,2,56,59,58,2,63,59,75,1,28,5,41,2,55,51,59,2,76,84,68,2,86,99,84,2,91,100,93,2,51,51,65,2,75,100,65,2,61,51,64,2,60,60,68,2,91,99,74,2,51,51,56,2,60,51,60,1,29,14,42,2,99,100,100,2,100,100,100,2,100,100,100,2,55,51,56,2,85,85,89,1,0,0,5,2,100,100,97,2,84,100,85,2,51,51,51,1,0,0,3,2,51,51,51,2,80,93,81,1,42,39,41,2,51,51,51,2,61,81,62,2,59,60,59,2,81,100,72,2,89,100,92,2,57,55,59,1,29,9,22,2,60,70,62,2,61,62,62,2,96,98,92,2,99,100,100,2,63,73,72,1,19,19,20,1,4,0,6,2,56,68,64,2,60,65,62,1,3,6,2,2,57,56,56,1,51,51,51,1,44,0,37,1,19,1,25,2,61,67,60,2,58,60,59,2,85,100,88,1,0,0,0,2,59,65,61,2,100,100,100,1,51,51,45,1,51,51,51,1,32,31,31,1,9,8,10,1,23,24,26,1,24,0,27,1,51,51,51,1,32,33,33,2,100,100,100,2,51,51,51,1,0,0,0,2,67,100,75,1,38,39,37,2,74,76,80,2,45,51,46,2,55,55,53,2,62,65,65,1,11,0,20,2,100,100,100,2,84,91,84,1,51,43,51,1,51,51,51,2,64,64,67,1,37,40,40,2,100,99,100,2,74,78,79,2,100,100,100,1,0,0,0,1,29,30,26
